"File Path: C:\Users\Administrator\Desktop\BME_labs\2026\Group 2\G2_Sample_B3 26-03-2026 17 07 43\DAQ- Time, … - (Timed).csv   
Test: Solution
Test Run: G2_Sample_B3
Date: 26/03/2026 17:03:33

"
"cycle_nb","Time ","Axial Force ","Axial Displacement "
"cycle_nb","sec","N","mm"
"1","114.9052734375","-157.86149597168","-0.0589701521676034"
"1","114.9150390625","-156.915512084961","-0.058111847465625"
"1","114.9248046875","-155.893081665039","-0.0581949934712611"
"1","114.9345703125","-154.080032348633","-0.0581511849304661"
"1","114.9443359375","-151.261901855469","-0.0579106817895081"
"1","114.9541015625","-148.015472412109","-0.0575816629861947"
"1","114.9638671875","-144.189239501953","-0.0568369032407645"
"1","114.9736328125","-141.726303100586","-0.0563871872145683"
"1","114.9833984375","-140.66796875","-0.0568503128306475"
"1","114.9931640625","-139.398284912109","-0.0558695210202131"
"1","115.0029296875","-137.253433227539","-0.0563254943699576"
"1","115.0126953125","-134.25456237793","-0.0559446198167279"
"1","115.0224609375","-131.261520385742","-0.0553840400243644"
"1","115.0322265625","-129.45524597168","-0.0550433978787623"
"1","115.0419921875","-128.234466552734","-0.0553831450815778"
"1","115.0517578125","-126.214805603027","-0.0544801368960179"
"1","115.0615234375","-124.101005554199","-0.0545203693036456"
"1","115.0712890625","-121.66081237793","-0.0537148116563912"
"1","115.0810546875","-120.015525817871","-0.053918658522889"
"1","115.0908203125","-117.540802001953","-0.0533759593963623"
"1","115.1005859375","-116.485816955566","-0.0533911588718183"
"1","115.1103515625","-116.217658996582","-0.0529709468537476"
"1","115.1201171875","-114.483001708984","-0.0524684801348485"
"1","115.1298828125","-112.214767456055","-0.0527840857103001"
"1","115.1396484375","-108.577247619629","-0.0522789341630414"
"1","115.1494140625","-105.443954467773","-0.0524872557434719"
"1","115.1591796875","-103.801208496094","-0.0513187042088248"
"1","115.1689453125","-103.286613464355","-0.0513455270265695"
"1","115.1787109375","-102.220581054688","-0.051164926844649"
"1","115.1884765625","-99.7098236083984","-0.0506436808791477"
"1","115.1982421875","-97.3331832885742","-0.0503101946378592"
"1","115.2080078125","-94.1047286987305","-0.0501438989886083"
"1","115.2177734375","-92.2738189697266","-0.0499445195600856"
"1","115.2275390625","-90.5868225097656","-0.0493857260153163"
"1","115.2373046875","-89.6421203613281","-0.0487267971038818"
"1","115.2470703125","-88.6562576293945","-0.0486686840304174"
"1","115.2568359375","-86.177978515625","-0.0478416695841588"
"1","115.2666015625","-83.4296493530273","-0.0480455164506566"
"1","115.2763671875","-81.617790222168","-0.0484371194033884"
"1","115.2861328125","-80.3545532226563","-0.0473356230941135"
"1","115.2958984375","-79.5996780395508","-0.0479561094834935"
"1","115.3056640625","-78.7604141235352","-0.0469475999125279"
"1","115.3154296875","-77.2444229125977","-0.0471326711704023"
"1","115.3251953125","-74.3505783081055","-0.0465658304165117"
"1","115.3349609375","-71.7295989990234","-0.0459301481896546"
"1","115.3447265625","-70.5112838745117","-0.0456279522040859"
"1","115.3544921875","-71.057014465332","-0.0458800786873326"
"1","115.3642578125","-70.8464660644531","-0.0450995576102287"
"1","115.3740234375","-69.4968872070313","-0.0455859299108852"
"1","115.3837890625","-67.0076293945313","-0.0447633865405805"
"1","115.3935546875","-64.5133819580078","-0.0443324461230077"
"1","115.4033203125","-62.7087211608887","-0.0444763900304679"
"1","115.4130859375","-61.7995185852051","-0.0434383764513768"
"1","115.4228515625","-61.5409812927246","-0.0436869268014561"
"1","115.4326171875","-60.966194152832","-0.0432211163570173"
"1","115.4423828125","-59.9703521728516","-0.0432854903920088"
"1","115.4521484375","-57.3218536376953","-0.0419068346673157"
"1","115.4619140625","-55.6482086181641","-0.0425738107878715"
"1","115.4716796875","-54.0394134521484","-0.0421214099333156"
"1","115.4814453125","-53.262508392334","-0.0422421107941773"
"1","115.4912109375","-52.7310562133789","-0.0416913644585293"
"1","115.5009765625","-51.4935111999512","-0.0409895183111075"
"1","115.5107421875","-48.9566535949707","-0.0407624247600324"
"1","115.5205078125","-47.0271148681641","-0.0402858859160915"
"1","115.5302734375","-45.6849784851074","-0.039670765545452"
"1","115.5400390625","-45.533992767334","-0.0400668395741377"
"1","115.5498046875","-45.2518005371094","-0.0390145178243984"
"1","115.5595703125","-44.489688873291","-0.0390887253161054"
"1","115.5693359375","-42.9824409484863","-0.0391218054573983"
"1","115.5791015625","-41.0427703857422","-0.0382992620870937"
"1","115.5888671875","-39.855110168457","-0.0382456200895831"
"1","115.5986328125","-39.335807800293","-0.0375938398065045"
"1","115.6083984375","-39.2640914916992","-0.0379112352675293"
"1","115.6181640625","-38.3146705627441","-0.036969780921936"
"1","115.6279296875","-37.0349655151367","-0.0366747372027021"
"1","115.6376953125","-35.8203582763672","-0.036766825360246"
"1","115.6474609375","-33.6917037963867","-0.0366193053196184"
"1","115.6572265625","-33.3227882385254","-0.0360775011358783"
"1","115.6669921875","-33.3353462219238","-0.0364905608876143"
"1","115.6767578125","-32.9934616088867","-0.0353014474967495"
"1","115.6865234375","-32.2847747802734","-0.0351154812960885"
"1","115.6962890625","-30.5868091583252","-0.0347095738106873"
"1","115.7060546875","-29.113073348999","-0.0345441694662441"
"1","115.7158203125","-27.8834476470947","-0.0343358515237924"
"1","115.7255859375","-27.7569236755371","-0.0332576018990949"
"1","115.7353515625","-27.94016456604","-0.0332620729750488"
"1","115.7451171875","-27.4558887481689","-0.0335302938765381"
"1","115.7548828125","-26.4826374053955","-0.0329616668750532"
"1","115.7646484375","-25.1414070129395","-0.0326210247294512"
"1","115.7744140625","-24.0238475799561","-0.0326907647831831"
"1","115.7841796875","-23.2800807952881","-0.0323483363899868"
"1","115.7939453125","-23.5883922576904","-0.031970143027138"
"1","115.8037109375","-23.3195724487305","-0.0319021928589791"
"1","115.8134765625","-22.7712554931641","-0.0312674055749085"
"1","115.8232421875","-21.1676425933838","-0.0312450538331177"
"1","115.8330078125","-19.481330871582","-0.0304824116028612"
"1","115.8427734375","-18.6672534942627","-0.0294327728624921"
"1","115.8525390625","-18.7266654968262","-0.0295650952466531"
"1","115.8623046875","-18.9374160766602","-0.0305458888760768"
"1","115.8720703125","-18.7507648468018","-0.0296786420221906"
"1","115.8818359375","-17.8944835662842","-0.0290831922029611"
"1","115.8916015625","-16.2741069793701","-0.0287675866275094"
"1","115.9013671875","-14.8834524154663","-0.0281810753222089"
"1","115.9111328125","-14.4552907943726","-0.0279325249721296"
"1","115.9208984375","-14.7386407852173","-0.0279155374300899"
"1","115.9306640625","-15.7585649490356","-0.0278109309874708"
"1","115.9404296875","-14.9484262466431","-0.027370155294193"
"1","115.9501953125","-13.5915079116821","-0.0269955398835009"
"1","115.9599609375","-12.0947513580322","-0.0265538692474365"
"1","115.9697265625","-11.5340299606323","-0.0262463090621168"
"1","115.9794921875","-11.9225587844849","-0.0256302955676802"
"1","115.9892578125","-11.6679162979126","-0.0260129563685041"
"1","115.9990234375","-11.3497257232666","-0.0255534050666029"
"1","116.0087890625","-10.2184762954712","-0.0252029294642853"
"1","116.0185546875","-8.98122310638428","-0.0246968866122188"
"1","116.0283203125","-8.25180244445801","-0.024536848286516"
"1","116.0380859375","-8.39773082733154","-0.0240254394157091"
"1","116.0478515625","-8.41605949401855","-0.0237384447245859"
"1","116.0576171875","-9.18268203735352","-0.023222564777825"
"1","116.0673828125","-8.64260864257813","-0.0233066075452371"
"1","116.0771484375","-7.18801259994507","-0.0229293109441642"
"1","116.0869140625","-6.06575965881348","-0.0225940348173026"
"1","116.0966796875","-5.75449800491333","-0.0219932189793326"
"1","116.1064453125","-6.08126640319824","-0.0215595955523895"
"1","116.1162109375","-6.78287363052368","-0.0216838725464186"
"1","116.1259765625","-6.26079273223877","-0.0205296273634303"
"1","116.1357421875","-5.28685760498047","-0.0210490816243691"
"1","116.1455078125","-4.31789541244507","-0.0195461507246364"
"2","116.1552734375","-3.81745386123657","-0.0203123690880602"
"2","116.1650390625","-4.23438358306885","-0.0198474517674185"
"2","116.1748046875","-5.40899562835693","-0.0201156726689078"
"2","116.1845703125","-5.95538425445557","-0.0202488899958553"
"2","116.1943359375","-5.23947191238403","-0.0199314945348306"
"2","116.2041015625","-4.02728080749512","-0.0203678009711439"
"2","116.2138671875","-4.04605627059937","-0.0206682088901289"
"2","116.2236328125","-4.96360921859741","-0.0201961393031524"
"2","116.2333984375","-6.12049341201782","-0.0212636587093584"
"2","116.2431640625","-7.28805065155029","-0.0216105581785087"
"2","116.2529296875","-7.12658739089966","-0.0205868491320871"
"2","116.2626953125","-6.43978834152222","-0.0217428805626696"
"2","116.2724609375","-6.07109642028809","-0.021239518900984"
"2","116.2822265625","-6.18448925018311","-0.0218886143557029"
"2","116.2919921875","-7.82243919372559","-0.0226271149585955"
"2","116.3017578125","-9.47050285339355","-0.0222882626985665"
"2","116.3115234375","-9.80406093597412","-0.0222882626985665"
"2","116.3212890625","-9.80044269561768","-0.0227952004934195"
"2","116.3310546875","-9.98917484283447","-0.0225922467507189"
"2","116.3408203125","-9.63315391540527","-0.0232341881201137"
"2","116.3505859375","-11.1809139251709","-0.0232163074542768"
"2","116.3603515625","-12.4744653701782","-0.0234845283557661"
"2","116.3701171875","-13.4084606170654","-0.0244179373112274"
"2","116.3798828125","-13.9764041900635","-0.0242838268604828"
"2","116.3896484375","-13.7008771896362","-0.0249096756306244"
"2","116.3994140625","-14.1359815597534","-0.0253790622082306"
"2","116.4091796875","-14.6665000915527","-0.0251966721407371"
"2","116.4189453125","-16.0679683685303","-0.0257930150837637"
"2","116.4287109375","-17.4160861968994","-0.025933384677046"
"2","116.4384765625","-18.1661396026611","-0.0260201104538282"
"2","116.4482421875","-18.2453918457031","-0.0265637045231415"
"2","116.4580078125","-18.3504447937012","-0.0267451996478485"
"2","116.4677734375","-18.8774147033691","-0.0271171338681597"
